caseid_new,s2,partner_deceased,respondent_yrsed,partner_yrsed,q23,hhinc,same_sex_couple,s1a,respondent_race,partner_race,age_difference,q21b,ppage,q9,parental_approval,w3_q5,w3_q1,relationship_quality,w2w3_combo_breakup,w3_broke_up,w3_days_elapsed,w3_q10,w3_q10,q32_internet,pppartyid3,q12,papreligion,q7b,ppmarit,w4_attractive,w4_attractive_partner
4139266,0,0,13,12,0,200000,0,MISSING,0,0,4,24,26,22,0,0,MISSING,2,0,0,766,MISSING,MISSING,1,1,1,2,2,5,MISSING,MISSING
3512195,OTHER,0,13,10,1,80000,0,MISSING,0,0,3,18,19,16,1,MISSING,MISSING,4,MISSING,MISSING,,MISSING,MISSING,0,0,0,1,2,4,MISSING,MISSING
2247501,MISSING,0,17,16,2,55000,0,MISSING,0,0,3,33,50,47,0,MISSING,MISSING,2,0,MISSING,,MISSING,MISSING,0,0,0,9,9,0,1,2
4525621,MISSING,0,12,7.5,2,80000,0,MISSING,0,0,6,16,62,68,1,MISSING,0,4,0,0,750,MISSING,MISSING,0,0,4,10,0,0,MISSING,MISSING
1644245,MISSING,0,12,13,0,112250,0,MISSING,0,0,2,16,24,22,1,MISSING,0,4,0,0,784,MISSING,MISSING,0,1,1,1,1,4,MISSING,MISSING
3923555,OTHER,0,17,12,2,37250,0,MISSING,0,0,1,54,55,56,MISSING,0,MISSING,3,0,0,759,MISSING,MISSING,0,0,0,1,2,4,MISSING,MISSING
192341,MISSING,0,12,12,0,37250,0,MISSING,0,0,1,23,34,33,1,MISSING,0,3,0,0,764,MISSING,MISSING,0,0,0,12,0,0,2,0
4479363,OTHER,MISSING,12,,MISSING,2500,MISSING,MISSING,0,MISSING,,,36,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,12,MISSING,2,MISSING,MISSING
1974466,0,0,16,17,2,200000,1,MISSING,0,1,3,40,46,43,1,0,MISSING,4,0,0,845,MISSING,MISSING,0,1,1,11,2,5,1,0
4048611,MISSING,0,13,12,0,92250,0,MISSING,0,0,0,21,61,61,MISSING,MISSING,MISSING,0,MISSING,MISSING,,MISSING,MISSING,0,1,1,0,0,0,MISSING,MISSING
4592421,MISSING,0,16,16,0,92250,0,MISSING,0,0,2,24,42,44,1,MISSING,0,4,0,0,775,MISSING,MISSING,0,1,2,1,1,0,MISSING,MISSING
368611,MISSING,0,10,11,2,32250,0,MISSING,0,0,4,15,61,65,MISSING,MISSING,0,4,0,0,774,MISSING,MISSING,0,0,0,0,0,0,2,1
1935281,MISSING,0,12,12,2,67250,0,MISSING,0,0,2,17,28,30,1,MISSING,0,3,0,0,783,MISSING,MISSING,0,1,1,10,12,0,1,1
1474566,0,0,20,13,0,137250,1,MISSING,5,0,4,30,56,52,1,0,MISSING,3,0,0,780,MISSING,MISSING,0,1,1,12,12,5,2,2
3687543,OTHER,MISSING,13,,MISSING,27250,MISSING,MISSING,0,MISSING,,,54,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,2,MISSING,2,MISSING,MISSING
1338632,OTHER,MISSING,12,,MISSING,37250,MISSING,MISSING,0,MISSING,,,63,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,1,MISSING,1,MISSING,MISSING
3689341,MISSING,0,12,12,2,37250,0,MISSING,0,0,5,22,34,39,1,MISSING,0,4,0,0,833,MISSING,MISSING,0,0,0,1,0,0,MISSING,MISSING
2913266,MISSING,0,17,16,0,80000,0,MISSING,0,0,0,18,26,26,1,MISSING,0,4,0,0,776,MISSING,MISSING,0,1,1,2,2,5,1,0
1705261,MISSING,0,16,16,2,22250,0,MISSING,0,3,1,19,26,27,0,MISSING,MISSING,4,MISSING,MISSING,,MISSING,MISSING,0,1,1,12,12,0,MISSING,MISSING
4225433,OTHER,MISSING,17,,MISSING,45000,MISSING,MISSING,0,MISSING,,,43,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,1,MISSING,2,MISSING,MISSING
3280562,OTHER,0,11,13,2,17250,0,MISSING,0,0,6,56,56,50,0,MISSING,MISSING,3,1,MISSING,,MISSING,MISSING,0,1,2,1,12,1,MISSING,MISSING
2682456,MISSING,0,14,14,0,92250,1,MISSING,0,0,9,30,45,36,1,MISSING,0,4,0,0,778,MISSING,MISSING,0,1,1,11,8,5,1,0
467563,OTHER,MISSING,16,,MISSING,27250,MISSING,MISSING,0,MISSING,,,56,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,12,MISSING,2,MISSING,MISSING
1426355,0,0,13,12,0,67250,0,MISSING,5,5,5,32,35,30,1,MISSING,0,4,0,0,786,MISSING,MISSING,1,1,4,8,8,4,0,0
1059286,0,0,16,16,1,112250,0,MISSING,0,0,1,20,28,29,1,0,MISSING,4,0,0,774,MISSING,MISSING,0,1,1,12,12,5,2,1
2632351,MISSING,0,13,13,2,22250,0,MISSING,0,0,4,25,35,31,1,MISSING,0,2,0,0,786,MISSING,MISSING,0,1,4,0,10,0,MISSING,MISSING
924602,0,0,13,12,0,11250,0,MISSING,1,1,3,18,60,63,MISSING,MISSING,MISSING,3,0,MISSING,,MISSING,MISSING,0,1,1,0,0,1,MISSING,MISSING
1576255,OTHER,MISSING,16,,MISSING,55000,MISSING,MISSING,0,MISSING,,,25,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,0,MISSING,4,MISSING,MISSING
4209485,OTHER,MISSING,13,,MISSING,17250,MISSING,MISSING,0,MISSING,,,48,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,12,MISSING,4,MISSING,MISSING
3800361,MISSING,0,13,12,0,67250,1,MISSING,0,0,11,33,36,47,1,MISSING,MISSING,4,1,MISSING,,MISSING,MISSING,0,0,4,10,2,0,MISSING,MISSING
1199541,MISSING,0,9,12,2,17250,0,MISSING,0,0,2,19,54,56,1,MISSING,MISSING,0,MISSING,MISSING,,MISSING,MISSING,0,1,0,2,2,0,MISSING,MISSING
449566,MISSING,0,16,16,2,80000,1,MISSING,0,0,4,39,56,60,1,MISSING,MISSING,4,MISSING,MISSING,,MISSING,MISSING,0,0,1,2,1,5,MISSING,MISSING
3646495,0,0,13,12,0,2500,0,MISSING,0,0,5,42,49,44,1,MISSING,MISSING,3,MISSING,MISSING,,MISSING,MISSING,0,1,1,12,2,4,MISSING,MISSING
784651,MISSING,0,12,12,0,55000,0,MISSING,0,0,2,21,65,63,MISSING,MISSING,MISSING,4,0,MISSING,,MISSING,MISSING,0,0,1,2,2,0,2,0
2391402,OTHER,MISSING,12,,MISSING,22250,MISSING,MISSING,0,MISSING,,,40,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,10,MISSING,1,MISSING,MISSING
664501,MISSING,0,12,13,2,45000,0,MISSING,1,1,1,27,50,49,1,MISSING,0,3,0,0,775,MISSING,MISSING,0,1,1,1,0,0,1,1
1037633,0,0,11,13,0,67250,0,MISSING,0,0,1,63,63,62,MISSING,0,MISSING,3,0,0,845,MISSING,MISSING,0,0,0,2,12,2,2,2
1641281,MISSING,0,16,16,2,55000,0,MISSING,0,0,0,21,28,28,1,MISSING,0,4,0,0,773,MISSING,MISSING,0,0,3,10,10,0,2,2
3520375,0,0,20,16,0,45000,0,MISSING,0,0,11,35,37,48,1,MISSING,MISSING,3,1,MISSING,,MISSING,MISSING,1,1,1,2,4,4,MISSING,MISSING
1421401,MISSING,0,12,17,0,67250,0,MISSING,0,0,7,22,40,47,1,MISSING,0,3,0,0,760,MISSING,MISSING,0,1,1,12,2,0,1,1
912315,OTHER,MISSING,12,,MISSING,27250,MISSING,MISSING,0,MISSING,,,31,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,0,MISSING,4,MISSING,MISSING
1688541,MISSING,0,12,13,2,45000,0,MISSING,0,0,1,30,54,53,1,MISSING,MISSING,4,MISSING,MISSING,,MISSING,MISSING,0,1,3,0,0,0,MISSING,MISSING
2671845,OTHER,MISSING,17,,MISSING,55000,MISSING,MISSING,1,MISSING,,,84,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,0,MISSING,4,MISSING,MISSING
2372802,MISSING,OTHER,13,12,2,22250,0,MISSING,1,1,0,47,80,80,MISSING,MISSING,MISSING,4,MISSING,MISSING,,MISSING,MISSING,0,1,1,0,0,1,MISSING,MISSING
2542495,0,0,13,12,0,37250,0,MISSING,1,1,6,30,49,55,0,MISSING,0,3,0,0,772,MISSING,MISSING,0,1,1,0,12,4,0,MISSING
4331731,MISSING,0,13,12,0,32250,0,MISSING,0,0,1,19,73,72,MISSING,MISSING,0,4,0,0,739,MISSING,MISSING,0,1,1,12,10,0,1,0
4025562,OTHER,MISSING,17,,MISSING,67250,MISSING,MISSING,2,MISSING,,,56,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,12,MISSING,1,MISSING,MISSING
663872,MISSING,OTHER,12,17,2,22250,0,MISSING,0,0,2,21,87,89,MISSING,MISSING,MISSING,4,0,MISSING,,MISSING,MISSING,0,0,0,1,1,1,MISSING,MISSING
3579571,MISSING,0,12,12,0,45000,0,MISSING,0,0,16,41,57,41,1,MISSING,MISSING,3,0,MISSING,,MISSING,MISSING,0,1,4,1,0,0,MISSING,MISSING
1680573,OTHER,MISSING,12,,MISSING,11250,MISSING,MISSING,0,MISSING,,,57,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,0,MISSING,2,MISSING,MISSING
4372371,MISSING,0,17,17,2,92250,0,MISSING,4,0,0,19,37,37,1,MISSING,0,3,0,0,765,MISSING,MISSING,0,1,1,12,1,0,1,1
2877411,MISSING,0,12,12,0,17250,0,MISSING,5,0,3,23,41,44,0,MISSING,MISSING,2,0,MISSING,,MISSING,MISSING,0,1,0,2,10,0,MISSING,MISSING
3129215,0,0,13,14,0,112250,0,MISSING,1,0,0,20,21,21,1,MISSING,MISSING,4,MISSING,MISSING,,MISSING,MISSING,1,1,1,11,2,4,MISSING,MISSING
2572435,OTHER,MISSING,13,,MISSING,8750,MISSING,MISSING,1,MISSING,,,43,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,8,MISSING,4,MISSING,MISSING
1450553,0,0,13,13,0,55000,0,MISSING,0,0,3,54,55,52,0,MISSING,MISSING,3,MISSING,MISSING,,MISSING,MISSING,0,1,1,1,10,2,MISSING,MISSING
1579693,0,0,16,17,0,22250,0,MISSING,0,0,2,44,69,67,MISSING,0,MISSING,3,0,0,774,MISSING,MISSING,0,0,2,4,1,2,1,1
1102555,OTHER,MISSING,16,,MISSING,2500,MISSING,MISSING,0,MISSING,,,55,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,10,MISSING,4,MISSING,MISSING
4294205,OTHER,MISSING,12,,MISSING,67250,MISSING,MISSING,0,MISSING,,,20,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,1,MISSING,4,MISSING,MISSING
2673591,MISSING,0,12,16,2,67250,0,MISSING,0,0,3,34,59,62,1,MISSING,MISSING,3,MISSING,MISSING,,MISSING,MISSING,0,1,5,2,2,0,MISSING,MISSING
2984311,MISSING,0,14,14,0,55000,0,MISSING,0,0,2,22,31,29,1,MISSING,0,3,0,0,784,MISSING,MISSING,0,1,1,12,2,0,1,1
2353373,0,0,12,14,0,45000,1,MISSING,1,0,8,35,37,29,1,1,MISSING,4,1,1,800,1,1,1,1,1,0,1,2,MISSING,MISSING
120456,MISSING,0,12,17,2,137250,0,MISSING,5,0,13,24,45,58,1,MISSING,0,4,0,0,791,MISSING,MISSING,0,1,4,11,12,5,3,3
2462533,0,0,12,7.5,0,8750,0,MISSING,2,0,0,52,53,53,MISSING,0,MISSING,4,0,0,784,MISSING,MISSING,0,0,4,0,1,2,MISSING,MISSING
1607275,OTHER,MISSING,16,,MISSING,45000,MISSING,MISSING,0,MISSING,,,27,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,0,MISSING,4,MISSING,MISSING
386546,0,0,12,12,2,80000,0,MISSING,1,1,0,43,54,54,MISSING,0,MISSING,4,0,0,852,MISSING,MISSING,0,1,1,0,0,5,0,2
3133366,0,0,14,13,0,37250,0,MISSING,0,0,0,36,36,36,0,0,MISSING,4,0,0,792,MISSING,MISSING,0,0,2,0,2,5,1,1
1097281,MISSING,0,14,13,2,92250,0,MISSING,0,0,1,23,28,29,1,MISSING,MISSING,4,MISSING,MISSING,,MISSING,MISSING,0,1,1,1,1,0,MISSING,MISSING
1984436,0,0,12,13,2,22250,0,MISSING,0,0,2,37,43,41,0,0,MISSING,3,0,0,773,MISSING,MISSING,1,0,0,12,3,5,1,MISSING
4079695,OTHER,MISSING,14,,MISSING,8750,MISSING,MISSING,0,MISSING,,,69,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,1,MISSING,4,MISSING,MISSING
959381,MISSING,0,12,17,1,55000,0,MISSING,0,0,5,28,38,33,1,MISSING,0,3,0,0,775,MISSING,MISSING,0,0,0,2,2,0,0,1
2194621,MISSING,0,13,13,0,112250,0,MISSING,0,0,3,28,62,59,MISSING,MISSING,0,4,0,0,795,MISSING,MISSING,0,1,1,1,1,0,1,1
3206366,0,0,20,17,2,32250,1,MISSING,0,0,10,32,36,26,1,MISSING,MISSING,4,MISSING,MISSING,,MISSING,MISSING,0,1,4,0,2,5,MISSING,MISSING
646613,0,0,9,12,2,6250,0,MISSING,1,0,3,61,61,64,MISSING,MISSING,MISSING,4,0,MISSING,,MISSING,MISSING,0,1,1,12,2,2,MISSING,MISSING
4105552,OTHER,MISSING,17,,MISSING,67250,MISSING,MISSING,0,MISSING,,,55,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,1,MISSING,1,MISSING,MISSING
857421,MISSING,0,13,11,2,45000,0,MISSING,0,5,7,29,42,35,1,MISSING,0,4,0,0,774,MISSING,MISSING,0,1,2,12,2,0,1,1
500403,OTHER,MISSING,13,,MISSING,37250,MISSING,MISSING,0,MISSING,,,40,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,10,MISSING,2,MISSING,MISSING
2779285,OTHER,MISSING,13,,MISSING,67250,MISSING,MISSING,2,MISSING,,,28,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,0,MISSING,4,MISSING,MISSING
684695,OTHER,MISSING,13,,MISSING,13750,MISSING,MISSING,0,MISSING,,,69,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,12,MISSING,4,MISSING,MISSING
2729365,MISSING,0,13,16,0,32250,1,MISSING,0,0,7,26,36,43,1,MISSING,MISSING,3,MISSING,MISSING,,MISSING,MISSING,1,1,1,12,10,4,MISSING,MISSING
4529391,MISSING,0,12,17,0,112250,0,MISSING,0,0,0,16,39,39,1,MISSING,0,3,0,0,752,MISSING,MISSING,0,0,4,10,10,0,2,1
1575691,MISSING,0,11,12,2,17250,0,MISSING,0,0,4,15,69,73,MISSING,MISSING,0,4,0,0,776,MISSING,MISSING,0,0,0,0,0,0,1,1
2520291,MISSING,0,13,11,2,55000,0,MISSING,0,0,11,20,29,40,0,MISSING,0,2,0,0,772,MISSING,MISSING,0,1,4,2,1,0,1,0
1164235,0,0,12,13,2,45000,0,MISSING,5,1,2,23,23,25,0,MISSING,MISSING,4,MISSING,MISSING,,MISSING,MISSING,0,1,1,2,2,4,MISSING,MISSING
159285,OTHER,MISSING,13,,MISSING,11250,MISSING,MISSING,0,MISSING,,,28,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,2,MISSING,4,MISSING,MISSING
4202381,MISSING,0,16,16,2,112250,0,MISSING,0,0,1,18,38,39,1,MISSING,0,4,0,0,741,MISSING,MISSING,0,1,1,1,2,0,1,0
3684471,MISSING,0,12,17,2,80000,0,MISSING,0,0,8,25,47,55,1,MISSING,0,4,0,0,786,MISSING,MISSING,0,1,1,1,4,0,MISSING,MISSING
420285,0,0,14,20,2,55000,0,MISSING,0,0,10,27,28,38,0,0,MISSING,4,0,0,774,MISSING,MISSING,0,1,1,12,2,4,2,1
1759791,MISSING,0,9,7.5,0,37250,0,MISSING,0,0,6,24,79,73,MISSING,MISSING,0,4,0,0,800,MISSING,MISSING,0,1,2,1,1,0,2,2
4016605,0,0,16,14,0,67250,1,MISSING,0,0,0,23,60,60,1,MISSING,MISSING,3,MISSING,MISSING,,MISSING,MISSING,0,1,1,12,12,4,MISSING,MISSING
1171561,MISSING,0,11,14,1,55000,0,MISSING,0,0,5,36,56,61,MISSING,MISSING,MISSING,4,0,MISSING,,MISSING,MISSING,0,0,0,1,2,0,MISSING,MISSING
27355,OTHER,MISSING,12,,MISSING,45000,MISSING,0,0,MISSING,,,35,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,10,MISSING,4,MISSING,MISSING
3511271,MISSING,0,16,16,0,67250,0,MISSING,0,0,1,22,27,28,1,MISSING,MISSING,4,0,MISSING,,MISSING,MISSING,0,0,0,1,1,0,MISSING,MISSING
220411,MISSING,0,16,16,0,55000,0,MISSING,0,0,5,30,41,36,1,MISSING,0,4,0,0,774,MISSING,MISSING,0,1,2,12,12,0,1,1
3010291,MISSING,0,13,13,2,67250,0,MISSING,0,0,5,17,29,34,1,MISSING,MISSING,4,0,MISSING,,MISSING,MISSING,0,1,1,10,2,0,MISSING,MISSING
38895,0,0,13,16,2,13750,1,MISSING,0,0,37,70,89,52,MISSING,0,MISSING,3,0,0,774,MISSING,MISSING,1,1,4,10,11,4,MISSING,MISSING
4579466,MISSING,0,13,16,0,112250,0,MISSING,5,0,9,39,46,37,1,MISSING,0,3,0,0,777,MISSING,MISSING,0,0,2,2,8,5,MISSING,MISSING
1807331,0,0,12,13,2,45000,0,MISSING,5,5,7,29,33,26,1,0,MISSING,3,0,0,774,MISSING,MISSING,0,1,1,12,2,0,1,0
2016761,MISSING,0,12,12,2,55000,0,MISSING,0,0,1,21,76,75,MISSING,MISSING,0,4,0,0,773,MISSING,MISSING,0,0,0,2,2,0,2,1
2276244,MISSING,0,11,12,2,13750,0,MISSING,0,0,3,23,24,27,0,MISSING,MISSING,4,1,MISSING,,MISSING,MISSING,0,1,1,11,12,3,MISSING,MISSING
2286421,MISSING,0,12,13,0,67250,0,MISSING,0,0,1,22,42,41,1,MISSING,MISSING,3,1,MISSING,,MISSING,MISSING,0,0,0,10,1,0,MISSING,MISSING
1285703,0,0,17,20,2,67250,1,MISSING,0,0,6,33,70,64,MISSING,MISSING,MISSING,3,1,MISSING,,MISSING,MISSING,0,1,2,12,12,2,MISSING,MISSING
3179681,MISSING,0,11,13,2,17250,0,MISSING,0,4,8,18,68,76,MISSING,MISSING,0,3,0,0,809,MISSING,MISSING,0,0,4,2,2,0,1,1
305321,MISSING,0,16,16,0,80000,0,MISSING,0,MISSING,1,20,32,33,1,MISSING,MISSING,4,0,MISSING,,MISSING,MISSING,1,1,4,2,2,0,MISSING,MISSING
566581,MISSING,0,17,12,0,32250,0,MISSING,0,0,2,28,58,60,1,MISSING,0,4,0,0,774,MISSING,MISSING,0,1,1,12,12,0,1,1
1179591,MISSING,0,12,12,2,67250,0,MISSING,0,0,5,15,59,64,1,MISSING,0,4,0,0,774,MISSING,MISSING,0,0,0,2,2,0,2,1
3884371,MISSING,0,14,14,1,45000,0,MISSING,0,0,0,14,37,37,1,MISSING,0,3,0,0,765,MISSING,MISSING,0,0,2,10,10,0,MISSING,MISSING
130266,MISSING,0,16,16,2,162250,0,MISSING,0,0,6,25,26,32,1,MISSING,0,4,0,0,774,MISSING,MISSING,0,0,4,2,2,5,0,0
3572802,OTHER,MISSING,12,,MISSING,11250,MISSING,MISSING,0,MISSING,,,80,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,2,MISSING,1,MISSING,MISSING
1306381,MISSING,0,16,16,0,67250,0,MISSING,0,0,1,31,38,37,1,MISSING,0,4,0,0,774,MISSING,MISSING,0,0,0,1,1,0,1,0
3892443,0,0,17,12,1,92250,1,MISSING,0,0,3,36,44,47,0,0,MISSING,4,0,0,761,MISSING,MISSING,0,1,1,10,2,2,MISSING,MISSING
3081821,MISSING,0,17,16,1,67250,0,MISSING,0,0,8,30,82,90,MISSING,MISSING,MISSING,3,0,MISSING,,MISSING,MISSING,0,1,0,1,1,0,MISSING,MISSING
1922632,0,0,16,20,0,37250,1,MISSING,0,0,6,26,63,69,MISSING,MISSING,MISSING,4,0,MISSING,,MISSING,MISSING,0,1,1,12,1,1,MISSING,MISSING
2725295,0,0,16,16,2,162250,0,MISSING,0,0,8,28,29,37,1,0,MISSING,4,0,0,771,MISSING,MISSING,0,0,4,2,12,4,2,2
1692566,0,0,16,13,0,112250,1,MISSING,0,0,16,47,56,40,0,0,MISSING,2,0,0,799,MISSING,MISSING,0,1,1,12,1,5,2,1
732675,OTHER,MISSING,13,,MISSING,8750,MISSING,MISSING,0,MISSING,,,67,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,2,MISSING,4,MISSING,MISSING
1204395,0,0,20,14,2,45000,1,MISSING,0,5,10,37,39,29,1,0,MISSING,3,0,0,787,MISSING,MISSING,1,1,1,12,12,4,MISSING,MISSING
3676534,0,0,16,14,0,80000,0,MISSING,0,5,13,52,53,40,0,MISSING,MISSING,2,1,MISSING,,MISSING,MISSING,0,1,1,4,2,3,MISSING,MISSING
2211311,MISSING,0,20,16,0,67250,0,MISSING,1,1,0,26,31,31,1,MISSING,0,4,0,0,772,MISSING,MISSING,0,0,2,1,8,0,0,0
1782305,OTHER,MISSING,13,,MISSING,32250,MISSING,MISSING,0,MISSING,,,30,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,4,MISSING,4,MISSING,MISSING
3929554,MISSING,0,13,14,2,11250,0,MISSING,1,0,4,50,55,59,1,MISSING,0,4,0,0,757,MISSING,MISSING,0,0,4,10,2,3,1,1
1476271,MISSING,0,13,12,2,55000,0,MISSING,0,0,4,18,27,31,1,MISSING,MISSING,3,0,MISSING,,MISSING,MISSING,0,0,0,10,10,0,MISSING,MISSING
1353823,OTHER,MISSING,16,,MISSING,22250,MISSING,MISSING,1,MISSING,,,82,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,1,MISSING,2,MISSING,MISSING
1996522,OTHER,MISSING,13,,MISSING,11250,MISSING,MISSING,5,MISSING,,,52,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,2,MISSING,0,MISSING,1,MISSING,MISSING
2480586,0,0,14,16,1,200000,1,MISSING,0,0,9,37,58,49,MISSING,0,MISSING,4,0,0,772,MISSING,MISSING,0,1,1,1,1,5,MISSING,MISSING
4125205,OTHER,MISSING,13,,MISSING,45000,MISSING,MISSING,0,MISSING,,,20,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,1,MISSING,4,MISSING,MISSING
3872275,0,0,9,12,2,27250,0,MISSING,0,5,16,15,27,43,0,MISSING,MISSING,2,1,MISSING,,MISSING,MISSING,0,1,1,1,2,4,MISSING,MISSING
3574215,OTHER,MISSING,12,,MISSING,67250,MISSING,MISSING,0,MISSING,,,21,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,0,MISSING,4,MISSING,MISSING
1393286,MISSING,0,12,14,2,37250,0,MISSING,0,0,2,13,28,26,1,MISSING,MISSING,4,1,MISSING,,MISSING,MISSING,0,1,4,1,1,5,MISSING,MISSING
2989771,MISSING,0,16,16,0,67250,0,MISSING,0,0,5,23,77,72,MISSING,MISSING,0,4,0,0,844,MISSING,MISSING,0,0,0,1,1,0,MISSING,MISSING
4625902,OTHER,MISSING,7.5,,MISSING,55000,MISSING,MISSING,0,MISSING,,,90,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,2,MISSING,1,MISSING,MISSING
3165446,OTHER,MISSING,16,,MISSING,200000,MISSING,MISSING,0,MISSING,,,44,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,4,MISSING,5,MISSING,MISSING
2815763,OTHER,MISSING,17,,MISSING,67250,MISSING,MISSING,0,MISSING,,,76,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,1,MISSING,2,MISSING,MISSING
1340556,0,0,16,7.5,2,45000,1,MISSING,0,0,11,26,55,66,0,0,MISSING,3,0,0,773,MISSING,MISSING,0,1,2,2,12,5,2,2
668501,MISSING,0,13,16,3,137250,0,MISSING,1,1,8,21,50,58,MISSING,MISSING,0,4,0,0,847,MISSING,MISSING,0,1,2,MISSING,1,0,MISSING,MISSING
1360485,OTHER,MISSING,16,,MISSING,2500,MISSING,MISSING,0,MISSING,,,48,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,1,MISSING,12,MISSING,4,MISSING,MISSING
2110451,MISSING,0,12,13,2,137250,0,MISSING,0,0,4,36,45,49,1,MISSING,0,2,0,0,774,MISSING,MISSING,0,0,0,2,2,0,2,2
464712,OTHER,MISSING,12,,MISSING,32250,MISSING,MISSING,5,MISSING,,,71,,MISSING,MISSING,MISSING,MISSING,MISSING,MISSING,,MISSING,MISSING,,0,MISSING,2,MISSING,1,MISSING,MISSING
3693711,MISSING,0,13,12,0,137250,0,MISSING,0,0,1,28,71,72,1,MISSING,MISSING,4,0,MISSING,,MISSING,MISSING,0,0,0,3,3,0,MISSING,MISSING
1555195,0,0,12,12,0,112250,0,MISSING,0,0,1,18,19,18,0,0,MISSING,3,0,0,835,MISSING,MISSING,0,0,1,0,0,4,1,1
4415551,MISSING,0,12,16,2,55000,0,MISSING,0,0,1,20,55,56,MISSING,MISSING,MISSING,3,MISSING,MISSING,,MISSING,MISSING,0,0,0,0,0,0,MISSING,MISSING
3639315,0,0,14,13,1,92250,0,MISSING,5,5,0,28,31,31,1,0,MISSING,4,0,0,766,MISSING,MISSING,0,1,4,12,2,4,MISSING,MISSING
4302361,MISSING,0,16,13,0,37250,0,MISSING,1,1,4,24,36,32,1,MISSING,0,4,0,0,753,MISSING,MISSING,0,1,1,0,0,0,MISSING,MISSING
1786301,MISSING,0,16,12,0,45000,0,MISSING,0,0,2,21,30,28,1,MISSING,0,3,0,0,774,MISSING,MISSING,1,0,0,2,1,0,1,1
1853843,MISSING,0,17,17,2,13750,0,MISSING,1,1,2,37,84,86,MISSING,MISSING,MISSING,2,1,MISSING,,MISSING,MISSING,0,1,1,10,0,2,MISSING,MISSING
3491361,MISSING,0,7.5,13,0,80000,0,MISSING,0,0,2,16,36,34,1,MISSING,0,3,0,0,789,MISSING,MISSING,0,0,4,12,0,0,MISSING,MISSING
3124406,0,0,12,12,0,55000,0,MISSING,0,0,7,33,40,33,0,MISSING,MISSING,2,1,MISSING,,MISSING,MISSING,0,1,4,2,12,5,MISSING,MISSING
